ResultMeasureValue,ActivityStartDate,hour,doy,MonitoringLocationIdentifier,LatitudeMeasure,LongitudeMeasure,ProjectIdentifier,WVHT,WTMP,beach_angle,Water Level,DNI_1,WindDir,WindSpd,SLP,AirTemp,visibility,wet3,wet7,3T,7T,tide_gtm,tide_mean,awind,owind
10.0,2021-08-13,7,225,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.74,19.8,264.0,3.28,5275,290.0,0.0,1017.5,22.2,12875.0,1.0,1.0,5.800000000000002,5.800000000000002,1,3.2487358259183208,0.0,0.0
36.0,2021-07-25,7,206,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.67,20.6,239.0,3.729,4565,260.0,1.5,1015.8,21.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.6000000000000001,1.35
10.0,2021-08-14,6,226,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.89,20.6,267.0,3.447,4262,310.0,1.5,1018.5,21.7,16093.0,0.0,1.0,0.0,5.800000000000002,1,3.2487358259183208,1.0499999999999998,1.0499999999999998
10.0,2021-09-12,7,255,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.86,18.7,267.0,5.124,1130,10.0,2.1,1013.2,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.1,-0.42
2.0,2021-08-17,10,229,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.67,20.0,259.0,7.499,10192,170.0,1.5,1012.5,23.3,16093.0,0.0,1.0,0.0,5.800000000000002,1,3.2487358259183208,-1.5,0.0
20.0,2021-09-30,8,273,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,1.11,17.6,266.0,3.09,1994,330.0,0.0,1014.2,17.8,16093.0,0.0,1.0,0.0,12.8,0,3.2487358259183208,0.0,0.0
10.0,2021-07-08,10,189,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,1.1,19.4,266.0,3.772,9943,230.0,2.6,1010.8,22.8,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.56,2.08
504.0,2021-09-06,7,249,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.71,19.2,264.0,3.634,2432,150.0,2.1,1014.4,21.1,8047.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.89,-0.8400000000000001
31.0,2021-08-22,6,234,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.61,20.6,267.0,5.206,1590,350.0,3.1,1010.2,21.1,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,3.1,0.31
800.0,2021-07-14,8,195,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.68,21.8,259.0,3.165,3045,190.0,3.1,1015.5,21.7,14484.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-2.79,1.2400000000000002
10.0,2021-09-30,12,273,CABEACH_WQX-EH-200,32.7147676,-117.22415,CA506450,1.21,19.9,167.0,3.985,1994,300.0,4.6,1013.9,23.9,16093.0,0.0,1.0,0.0,12.8,1,3.2487358259183208,3.22,-3.22
75.0,2021-09-03,7,246,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.47,19.3,267.0,4.087,5091,320.0,3.1,1013.7,20.6,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.4800000000000004,1.86
2.0,2021-07-19,9,200,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.65,21.9,267.0,3.595,7808,270.0,2.6,1017.6,25.0,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.26,2.6
10.0,2021-07-09,7,190,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.88,20.1,264.0,5.609,9364,260.0,2.1,1013.1,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.21,2.1
254.0,2021-09-29,7,272,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.09,17.9,239.0,3.447,4139,150.0,2.1,1013.3,19.4,16093.0,0.0,1.0,0.0,12.8,1,3.2487358259183208,-2.1,0.0
10.0,2021-07-11,7,192,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.78,20.3,239.0,5.206,3660,250.0,2.1,1013.4,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.42,2.1
10.0,2021-08-15,7,227,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.94,19.5,239.0,4.087,5553,350.0,0.0,1015.2,21.7,14484.0,0.0,1.0,0.0,5.800000000000002,1,3.2487358259183208,0.0,-0.0
10.0,2021-08-27,7,239,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.02,17.3,239.0,2.958,2939,330.0,0.0,1008.2,20.6,8047.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,-0.0
10.0,2021-09-04,6,247,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.77,18.6,266.0,5.111,2990,60.0,2.1,1012.4,19.4,9656.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.8400000000000001,-1.89
10.0,2021-07-03,7,184,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.93,20.4,264.0,3.72,7123,240.0,1.5,1013.9,20.0,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.6000000000000001,1.35
10.0,2021-09-05,6,248,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.93,18.0,239.0,5.468,2691,340.0,0.0,1011.5,20.0,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
10.0,2021-08-29,6,241,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.69,18.1,239.0,5.416,3113,340.0,2.1,1008.3,20.6,11265.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.1,-0.42
2.0,2021-08-31,9,243,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.6,18.0,239.0,3.798,5655,210.0,3.1,1010.6,20.6,11265.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.55,2.79
10.0,2021-07-31,6,212,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.87,17.6,266.0,2.45,11912,310.0,3.1,1015.6,18.3,6437.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,2.17,2.17
10.0,2021-08-11,6,223,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.65,19.7,259.0,4.13,3615,60.0,3.1,1013.0,21.7,16093.0,1.0,1.0,5.800000000000002,5.800000000000002,1,3.2487358259183208,0.93,-2.79
10.0,2021-07-07,7,188,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.82,19.3,264.0,7.83,11175,190.0,0.0,1011.8,19.4,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.0,0.0
64.0,2021-08-07,6,219,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.76,19.2,267.0,3.044,4280,200.0,2.1,1013.4,18.9,6437.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.89,0.8400000000000001
2.0,2021-08-03,10,215,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.82,15.7,267.0,5.468,11169,300.0,3.6,1015.5,22.2,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.8,2.8800000000000003
64.0,2021-09-01,7,244,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.54,19.0,267.0,4.986,8179,170.0,2.1,1010.5,21.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-2.1,-0.21
75.0,2021-09-02,7,245,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.54,19.6,267.0,5.823,10020,280.0,2.1,1013.5,21.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.42,2.1
87.0,2021-08-19,6,231,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.17,21.9,259.0,4.028,1036,310.0,2.1,1012.9,22.2,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.6800000000000002,1.26
10.0,2021-07-05,7,186,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.91,20.4,259.0,4.661,12683,290.0,2.1,1015.5,20.0,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.05,1.89
120.0,2021-07-13,8,194,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.77,21.6,239.0,5.823,1060,330.0,1.5,1013.3,22.2,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.5,-0.0
64.0,2021-08-21,6,233,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.78,20.7,266.0,4.133,10860,230.0,3.1,1009.9,20.6,9656.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.86,2.4800000000000004
10.0,2021-09-26,7,269,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.7,18.5,266.0,6.607,3073,310.0,0.0,1016.7,19.4,16093.0,1.0,1.0,12.8,12.8,1,3.2487358259183208,0.0,0.0
60.0,2021-09-14,10,257,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.16,17.5,264.0,3.142,886,210.0,2.6,1014.4,20.6,14484.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-2.08,1.56
10.0,2021-08-01,6,213,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.83,16.6,266.0,2.663,11215,10.0,2.1,1017.5,18.3,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,2.1,-0.42
453.0,2021-09-15,7,258,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.99,18.1,239.0,5.347,6406,10.0,1.5,1014.0,19.4,12875.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.2000000000000002,-1.0499999999999998
10.0,2021-07-12,9,193,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.71,20.5,259.0,3.854,5543,170.0,3.6,1014.0,21.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-3.6,0.0
10.0,2021-09-10,8,253,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.56,21.1,259.0,5.176,5055,330.0,2.6,1013.7,22.8,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.3400000000000003,0.78
10.0,2021-08-30,7,242,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.88,17.4,266.0,3.641,3624,200.0,2.1,1009.5,21.1,12875.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.89,0.8400000000000001
2.0,2021-08-03,11,215,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.78,15.6,264.0,3.26,11169,300.0,4.6,1015.3,22.8,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.76,3.68
31.0,2021-08-09,6,221,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.53,19.1,259.0,7.027,5058,30.0,2.1,1013.2,20.0,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.6800000000000002,-1.47
10.0,2021-09-09,6,252,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.71,20.5,259.0,5.695,1837,310.0,0.0,1011.3,21.1,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
10.0,2021-08-06,7,218,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.87,16.7,259.0,2.506,3968,180.0,3.1,1013.9,18.3,2816.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-3.1,0.6200000000000001
10.0,2021-08-17,8,229,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,0.5,22.7,258.0,3.697,10192,170.0,2.1,1012.1,22.8,14484.0,0.0,1.0,0.0,5.800000000000002,1,3.2487358259183208,-2.1,0.0
10.0,2021-08-11,7,223,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.63,19.6,266.0,1.879,3615,340.0,1.5,1013.2,22.8,16093.0,1.0,1.0,5.800000000000002,5.800000000000002,0,3.2487358259183208,1.5,0.4499999999999999
120.0,2021-09-28,9,271,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.78,18.0,264.0,3.467,732,200.0,1.5,1014.8,20.0,16093.0,0.0,1.0,0.0,12.8,1,3.2487358259183208,-1.35,0.6000000000000001
10.0,2021-09-12,6,255,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.83,18.5,239.0,3.316,1130,340.0,1.5,1013.0,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.5,-0.3
10.0,2021-09-04,7,247,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.77,18.6,267.0,3.316,2990,10.0,2.1,1012.6,19.4,6437.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.1,-0.42
64.0,2021-07-13,8,194,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,0.77,21.6,259.0,3.083,1060,330.0,1.5,1013.3,22.2,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,1.35,0.4499999999999999
2.0,2021-09-21,9,264,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.92,17.8,267.0,5.652,44,340.0,1.5,1017.7,24.4,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.5,0.4499999999999999
10.0,2021-08-13,6,225,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.79,20.0,267.0,4.166,5275,290.0,0.0,1016.9,21.7,14484.0,1.0,1.0,5.800000000000002,5.800000000000002,1,3.2487358259183208,0.0,0.0
2.0,2021-07-06,10,187,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.81,19.8,259.0,2.929,12446,290.0,4.1,1015.4,21.7,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,2.05,3.69
42.0,2021-08-18,6,230,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.82,21.7,266.0,1.866,2639,200.0,1.5,1012.4,23.3,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.35,0.6000000000000001
10.0,2021-08-26,7,238,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.74,18.8,267.0,4.182,899,350.0,0.0,1012.2,21.1,11265.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
10.0,2021-09-20,7,263,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.71,16.1,267.0,3.831,4854,180.0,1.5,1012.9,18.3,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.5,0.15
2.0,2021-08-03,11,215,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.78,15.6,259.0,3.857,11169,300.0,4.6,1015.3,22.8,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,3.22,3.68
53.0,2021-07-08,10,189,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.1,19.4,267.0,2.968,9943,230.0,2.6,1010.8,22.8,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.56,2.08
53.0,2021-09-17,8,260,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.66,17.7,259.0,6.479,3399,210.0,2.1,1015.5,20.0,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.6800000000000002,1.47
10.0,2021-09-09,11,252,CABEACH_WQX-EH-200,32.7147676,-117.22415,CA506450,0.75,21.4,167.0,4.425,1837,290.0,3.1,1012.8,25.0,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.4800000000000004,-1.55
31.0,2021-09-08,7,251,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.54,20.5,267.0,3.234,2642,360.0,0.0,1012.9,22.2,11265.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,-0.0
10.0,2021-09-24,8,267,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.09,17.6,264.0,4.048,556,290.0,0.0,1014.1,20.6,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
10.0,2021-09-10,7,253,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.59,21.2,266.0,1.197,5055,350.0,2.6,1012.5,21.7,11265.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,2.6,0.26
10.0,2021-09-28,8,271,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,0.42,20.3,258.0,4.166,732,310.0,0.0,1014.5,19.4,16093.0,0.0,1.0,0.0,12.8,1,3.2487358259183208,0.0,0.0
31.0,2021-08-22,6,234,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.61,20.6,264.0,6.38,1590,350.0,3.1,1010.2,21.1,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,3.1,0.31
10.0,2021-08-16,7,228,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.85,19.8,267.0,5.888,5472,180.0,2.1,1011.2,21.7,12875.0,0.0,1.0,0.0,5.800000000000002,1,3.2487358259183208,-2.1,0.21
53.0,2021-09-06,7,249,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.71,19.2,239.0,3.29,2432,150.0,2.1,1014.4,21.1,8047.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-2.1,0.0
10.0,2021-07-04,7,185,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.82,20.0,267.0,3.454,12477,300.0,2.6,1015.3,19.4,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.3,2.08
42.0,2021-07-06,10,187,CABEACH_WQX-EH-310,32.8475,-117.2782,CA273334,0.8,21.2,19.0,2.412,12446,290.0,4.1,1015.4,21.7,16093.0,0.0,0.0,0.0,0.0,0,2.88932899840292,-4.1,0.0
10.0,2021-08-26,6,238,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.72,18.9,264.0,3.621,899,350.0,0.0,1012.0,20.6,12875.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
111.0,2021-08-21,8,233,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.82,20.6,259.0,3.674,10860,260.0,2.6,1011.0,20.6,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,2.6
10.0,2021-07-05,8,186,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.0,20.4,267.0,3.414,12683,260.0,2.6,1016.2,20.0,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.26,2.6
10.0,2021-08-31,8,243,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,0.51,22.0,258.0,4.602,5655,220.0,2.1,1009.9,20.6,9656.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.26,1.6800000000000002
150.0,2021-09-16,8,259,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.77,17.9,266.0,3.621,6381,310.0,2.1,1012.4,20.0,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.47,1.47
10.0,2021-07-04,8,185,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.78,20.0,239.0,4.182,12477,300.0,2.1,1015.9,19.4,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.89,1.05
2.0,2021-08-03,9,215,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.86,15.7,239.0,3.831,11169,290.0,4.1,1015.8,20.0,12875.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,3.28,2.4599999999999995
10.0,2021-09-05,8,248,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.91,17.9,266.0,2.745,2691,340.0,0.0,1012.4,21.7,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,0.0
64.0,2021-08-08,6,220,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.56,19.0,266.0,6.705,7364,220.0,2.1,1012.8,20.0,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.47,1.47
137.0,2021-08-20,6,232,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.96,20.9,267.0,6.564,9827,290.0,2.1,1011.2,21.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.8400000000000001,1.89
10.0,2021-08-04,7,216,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.05,16.4,239.0,3.782,3825,350.0,1.5,1013.3,19.4,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.35,-0.6000000000000001
10.0,2021-07-03,7,184,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.93,20.4,259.0,4.044,7123,240.0,1.5,1013.9,20.0,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.4499999999999999,1.35
10.0,2021-07-31,7,212,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.81,17.4,264.0,3.703,11912,350.0,3.1,1016.2,18.9,9656.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,3.1,0.31
20.0,2021-08-10,8,222,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.53,19.9,267.0,3.145,2464,310.0,2.6,1014.1,21.1,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,1.82,1.82
42.0,2021-09-02,6,245,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.61,19.6,264.0,4.733,10020,290.0,2.1,1013.2,21.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.8400000000000001,1.89
10.0,2021-08-14,7,226,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.84,20.4,264.0,3.762,4262,310.0,2.1,1018.7,21.7,11265.0,0.0,1.0,0.0,5.800000000000002,1,3.2487358259183208,1.47,1.47
2.0,2021-07-20,10,201,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.74,21.5,267.0,4.051,8963,310.0,3.1,1016.6,25.0,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.17,2.17
98.0,2021-09-28,8,271,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,0.88,18.0,259.0,6.098,732,310.0,0.0,1014.5,19.4,16093.0,0.0,1.0,0.0,12.8,1,3.2487358259183208,0.0,0.0
137.0,2021-08-10,6,222,CABEACH_WQX-EH-310,32.8475,-117.2782,CA273334,0.45,21.3,19.0,4.128,2464,310.0,0.0,1013.7,21.1,16093.0,0.0,0.0,0.0,0.0,1,2.88932899840292,-0.0,0.0
20.0,2021-07-07,9,188,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.79,19.3,266.0,7.25,11175,210.0,2.1,1012.3,19.4,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.6800000000000002,1.26
24.0,2021-08-10,8,222,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,0.53,19.9,259.0,3.539,2464,310.0,2.6,1014.1,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.08,1.56
2.0,2021-07-18,6,199,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.77,22.0,264.0,4.402,1835,320.0,0.0,1015.2,22.2,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
18.0,2021-08-17,11,229,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.67,20.0,264.0,7.499,10192,170.0,2.1,1012.7,23.3,16000.0,0.0,1.0,0.0,5.800000000000002,1,3.2487358259183208,-2.1,-0.21
10.0,2021-09-20,7,263,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.71,16.1,239.0,2.968,4854,180.0,1.5,1012.9,18.3,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.35,0.75
10.0,2021-08-13,7,225,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.74,19.8,239.0,3.234,5275,290.0,0.0,1017.5,22.2,12875.0,1.0,1.0,5.800000000000002,5.800000000000002,0,3.2487358259183208,0.0,0.0
10.0,2021-08-14,7,226,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.84,20.4,259.0,6.866,4262,310.0,2.1,1018.7,21.7,11265.0,0.0,1.0,0.0,5.800000000000002,1,3.2487358259183208,1.6800000000000002,1.26
10.0,2021-09-24,8,267,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.09,17.6,259.0,5.688,556,290.0,0.0,1014.1,20.6,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
124.0,2021-08-21,7,233,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.84,20.7,239.0,5.888,10860,230.0,3.6,1010.7,20.6,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.7200000000000001,3.6
10.0,2021-09-12,6,255,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.83,18.5,264.0,3.165,1130,340.0,1.5,1013.0,21.1,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,1.5,0.3
64.0,2021-09-17,6,260,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.69,17.9,239.0,2.922,3399,30.0,1.5,1014.0,20.0,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.75,-1.35
10.0,2021-09-23,7,266,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.23,17.7,239.0,3.454,2905,310.0,2.1,1013.5,20.6,12875.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.89,0.63
20.0,2021-08-16,6,228,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.93,19.8,239.0,6.564,5472,210.0,2.1,1010.7,21.7,14484.0,0.0,1.0,0.0,5.800000000000002,1,3.2487358259183208,-1.05,1.89
10.0,2021-09-13,7,256,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,1.05,17.8,266.0,3.762,1019,10.0,2.1,1012.2,20.0,9656.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.1,-0.42
10.0,2021-08-15,7,227,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.94,19.5,259.0,2.912,5553,350.0,0.0,1015.2,21.7,14484.0,0.0,1.0,0.0,5.800000000000002,0,3.2487358259183208,0.0,-0.0
53.0,2021-09-17,7,260,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.6,17.8,266.0,5.183,3399,120.0,1.5,1014.6,20.0,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.8999999999999999,-1.2000000000000002
20.0,2021-07-09,8,190,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.88,19.9,239.0,3.145,9364,330.0,1.5,1013.5,22.2,14484.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,1.5,-0.0
20.0,2021-07-10,8,191,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.79,20.4,266.0,4.13,1179,310.0,2.1,1013.4,23.3,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.47,1.47
10.0,2021-09-11,7,254,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.68,19.7,267.0,6.469,1193,300.0,2.1,1014.3,21.1,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.05,1.6800000000000002
124.0,2021-09-27,7,270,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.84,18.5,259.0,7.588,2184,300.0,2.1,1017.0,19.4,16093.0,1.0,1.0,12.8,12.8,1,3.2487358259183208,1.47,1.6800000000000002
10.0,2021-08-16,6,228,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.93,19.8,264.0,4.028,5472,210.0,2.1,1010.7,21.7,14484.0,0.0,1.0,0.0,5.800000000000002,1,3.2487358259183208,-1.6800000000000002,1.26
